AdQuoNo,DetailType,DetailNo,Type,PartName,MaterialName,SpecName1,SpecName2,No,FirstName,StandDimen,MakerName,MakerNameOrg,Unit,UnitOrg,Quantity,UnitPrice,UnitPriceOrg,Amount,Note,LaborOuts,MaterUnitPrice,LaborUnitPrice,OutsUnitPrice,MaterCostTotal,LaborCostTotal,OutsCostTotal,MaterUnitPriceOrg,LaborUnitPriceOrg,OutsUnitPriceOrg,MaterUPChangeFlag,LaborUPChangeFlag,OutsUPChangeFlag,FirstNameChangeFlag,StandChangeFlag,UnitPriceChangeFlag,AmountChangeFlag,MakerChangeFlag,UnitChangeFlag,SpecCode1,SpecCode2,ReadFlag,M_EstUP1,M_MaterUP1,M_LaborUP1,M_OutsUP1,M_EstUP2,M_MaterUP2,M_LaborUP2,M_OutsUP2,MaterScaleFactor,LaborAmountTotal,OutsAmountTotal,OpenUPOrg,MaterOpenUPOrg,LaborOpenUPOrg,OutsOpenUPOrg,OutsCost,MaterCost,LiftingCost,LaborCost,SiteExpense,ReadDataKey
8,1,19,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,7,間仕切軽量鉄骨壁下地,100型 @450,,,ｍ2,㎡,920,"1,850","1,850","1,702,000",,労務,961,420,"1,670","884,120","386,400","1,536,400",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"884,120","34,040","386,400","34,040",
8,1,20,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,8,間仕切軽鉄開口補強,100型用,,,ｍ,M,788,"1,300","1,300","1,024,400",厚さ1.2㎜,労務,620,290,"1,170","488,560","228,520","921,960",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"488,560","20,488","228,520","20,488",
8,1,21,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,,9,天井軽鉄天井下地,19型 直貼下 @225,,,ｍ2,㎡,491,"1,500","1,500","736,500",,労務,695,430,"1,350","341,245","211,130","662,850",695,430,"1,350",0,0,0,1,1,0,0,0,1,1010004,,1,"1,500",695,430,"1,350",,,,,1,,,0,0,0,0,,"341,245","14,730","211,130","14,730",
8,1,22,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5 直貼用 [1.5×3],ﾌﾄｺﾛ H=2000以下 (水平補強),10,天井軽鉄天井下地,19型 直貼下 @225懐H1.5m以上 振止め1段共,,,ｍ2,㎡,1483,"2,550","2,550","3,781,650",,労務,"1,164",600,"2,300","1,726,212","889,800","3,410,900","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"1,726,212","75,633","889,800","75,633",
8,1,23,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910 直貼用 [3×3],,11,天井軽鉄天井下地,19型 直貼下 @300,,,ｍ2,㎡,1496,"1,350","1,350","2,019,600",,労務,591,400,"1,220","884,136","598,400","1,825,120",591,400,"1,220",0,0,0,1,1,0,0,0,1,1010003,,1,"1,350",591,400,"1,220",,,,,1,,,0,0,0,0,,"884,136","40,392","598,400","40,392",
8,1,24,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910,,12,ESC上裏天井軽鉄天井下地,19型 直貼下 @300,,,ｍ2,㎡,19,"1,350","1,350","25,650",,労務,591,400,"1,220","11,229","7,600","23,180",591,400,"1,220",0,0,0,1,1,0,0,0,1,1010003,,1,"1,350",591,400,"1,220",,,,,1,,,0,0,0,0,,"11,229",513,"7,600",513,
8,1,25,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),13,天井軽鉄天井下地,19型 直貼下 @300懐H1.5m以上 振止め1段共,,,ｍ2,㎡,217,"2,550","2,550","553,350",,労務,"1,164",600,"2,300","252,588","130,200","499,100","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"252,588","11,067","130,200","11,067",
8,1,26,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364 捨貼用,ﾌﾄｺﾛ H=2000以下 (水平補強),14,天井軽鉄天井下地,19型 捨貼下 @360懐H1.5m以上 振止め1段共,,,ｍ2,㎡,1306,"2,300","2,300","3,003,800",,労務,"1,003",570,"2,080","1,309,918","744,420","2,716,480","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"1,309,918","60,076","744,420","60,076",
8,1,27,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=300 (M),,15,下り天井軽鉄天井下地,19型 直貼下 @300H=200,,,ｍ,M,15.5,"1,300","1,300","20,150",,労務,274,500,"1,170","4,247","7,750","18,135",274,500,"1,170",0,0,0,1,1,0,0,0,1,1140002,,1,"1,300",274,500,"1,170",,,,,1,,,0,0,0,0,,"4,247",403,"7,750",403,
8,1,28,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=450 (M),,16,下り天井軽鉄天井下地,19型 直貼下 @300H=400,,,ｍ,M,15.6,"1,500","1,500","23,400",,労務,375,500,"1,350","5,850","7,800","21,060",375,500,"1,350",0,0,0,1,1,0,0,0,1,1140003,,1,"1,500",375,500,"1,350",,,,,1,,,0,0,0,0,,"5,850",468,"7,800",468,
8,1,29,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=600 (M),,17,下り天井軽鉄天井下地,19型 直貼下 @300H=500,,,ｍ,M,17,"1,500","1,500","25,500",,労務,402,500,"1,350","6,834","8,500","22,950",402,500,"1,350",0,0,0,1,1,0,0,0,1,1140004,,1,"1,500",402,500,"1,350",,,,,1,,,0,0,0,0,,"6,834",510,"8,500",510,
8,1,30,A 軽鉄下地 (天井),間接照明,一般材,間接照明 軽鉄下地 H=350 W=350 (M),,18,天井間接照明折上軽鉄天井下地,19型 捨貼下 @300L型 W160+H202.5,,,ｍ,M,50.7,"3,250","3,250","164,775",,労務,652,"1,250","2,930","33,056","63,375","148,551",652,"1,250","2,930",0,0,0,1,1,0,0,0,1,1170001,,1,"3,250",652,"1,250","2,930",,,,,1,,,0,0,0,0,,"33,056","3,296","63,375","3,296",
8,1,31,,,,,,0,,<2階外来待合､3､4階EVﾎｰﾙ>A-201､202､510図(D-99),,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,32,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,1,天井開口補強,,,,ｍ2,M,4045,"1,050","1,050","4,247,250",,労務,262,250,950,"1,059,790","1,011,250","3,842,750",262,250,950,0,0,0,1,0,0,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,0,0,0,0,,"1,059,790","84,945","1,011,250","84,945",
8,1,33,Z 科目,,,小計,,0,（ 内部計 ）,,,,,,,,,"33,394,820",,,,,,"14,577,944","7,951,199",0,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,"33,394,820",0,,,,,0,"14,577,944","667,897","7,951,199","667,897",
8,1,34,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @303,,1,添壁(外廻り･ﾌｶｼ)軽鉄壁下地,65型 @300,,,ｍ2,㎡,123,"2,350","2,350","289,050",,労務,"1,131",500,"2,120","139,113","61,500","260,760","1,131",500,"2,120",0,0,0,1,1,0,0,0,1,2030006,,0,"2,350","1,131",500,"2,120",,,,,1,,,0,0,0,0,,"139,113","5,781","61,500","5,781",
8,1,35,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @455,,2,添壁(外廻り･ﾌｶｼ)軽鉄壁下地,65型 @450,,,ｍ2,㎡,13.9,"1,950","1,950","27,105",,労務,886,440,"1,760","12,315","6,116","24,464",886,440,"1,760",0,0,0,1,1,0,0,0,1,2030106,,1,"1,950",886,440,"1,760",,,,,1,,,0,0,0,0,,"12,315",542,"6,116",542,
8,1,36,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,3,添壁(外廻り･ﾌｶｼ)軽鉄横開口補強,65型用 ｼﾝｸﾞﾙ,,,ｍ,M,31.9,"1,050","1,050","33,495",厚さ1.2㎜,労務,483,250,950,"15,408","7,975","30,305",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"15,408",670,"7,975",670,
8,1,37,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 W=65,4,添壁(外廻り･ﾌｶｼ)軽鉄竪開口補強,65型用 ﾀﾞﾌﾞﾙ,,,ｍ,M,97.6,"2,100","2,100","204,960",厚さ1.2㎜,労務,966,500,"1,900","94,282","48,800","185,440",966,500,"1,900",0,0,0,1,1,0,0,0,1,2130006,2130006,1,"1,050",483,250,950,"1,050",483,250,950,1,,,0,0,0,0,,"94,282","4,099","48,800","4,099",
8,1,38,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @303,,5,柱型軽鉄壁下地,65型 @300,,,ｍ2,㎡,22.9,"2,850","2,850","65,265",,労務,"1,439",540,"2,570","32,953","12,366","58,853","1,439",540,"2,570",0,0,0,1,1,0,0,0,1,2070006,,1,"2,850","1,439",540,"2,570",,,,,1,,,0,0,0,0,,"32,953","1,305","12,366","1,305",
8,1,39,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @455,,6,柱型軽鉄壁下地,65型 @450,,,ｍ2,㎡,3.4,"2,450","2,450","8,330",,労務,"1,224",480,"2,210","4,162","1,632","7,514","1,224",480,"2,210",0,0,0,1,1,0,0,0,1,2070106,,1,"2,450","1,224",480,"2,210",,,,,1,,,0,0,0,0,,"4,162",167,"1,632",167,
8,1,40,B 軽鉄下地 (壁),ﾗｲﾆﾝｸﾞ,一般材,ﾗｲﾆﾝｸﾞ 軽鉄下地 W=65 @455 (㎡),,7,ﾗｲﾆﾝｸﾞ壁軽鉄壁下地,65型 @450,,,ｍ2,㎡,8.2,"3,550","3,550","29,110",,労務,"1,186",790,"3,200","9,725","6,478","26,240","1,186",790,"3,200",0,0,0,1,1,0,0,0,1,2100614,,1,"3,550","1,186",790,"3,200",,,,,1,,,0,0,0,0,,"9,725",582,"6,478",582,
8,1,41,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,42,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @303,,1,間仕切軽鉄壁下地,65型 @300,,,ｍ2,㎡,97.9,"2,350","2,350","230,065",,労務,"1,131",500,"2,120","110,725","48,950","207,548","1,131",500,"2,120",0,0,0,1,1,0,0,0,1,2030006,,0,"2,350","1,131",500,"2,120",,,,,1,,,0,0,0,0,,"110,725","4,601","48,950","4,601",
8,1,43,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @455,,2,間仕切軽鉄壁下地,65型 @450,,,ｍ2,㎡,47.2,"1,950","1,950","92,040",,労務,886,440,"1,760","41,819","20,768","83,072",886,440,"1,760",0,0,0,1,1,0,0,0,1,2030106,,1,"1,950",886,440,"1,760",,,,,1,,,0,0,0,0,,"41,819","1,841","20,768","1,841",
8,1,44,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,3,間仕切軽鉄横開口補強,65型用 ｼﾝｸﾞﾙ,,,ｍ,M,33,"1,050","1,050","34,650",厚さ1.2㎜,労務,483,250,950,"15,939","8,250","31,350",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"15,939",693,"8,250",693,
8,1,45,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 W=65,4,間仕切軽鉄竪開口補強,65型用 ﾀﾞﾌﾞﾙ,,,ｍ,M,196,"2,100","2,100","411,600",厚さ1.2㎜,労務,966,500,"1,900","189,336","98,000","372,400",966,500,"1,900",0,0,0,1,1,0,0,0,1,2130006,2130006,1,"1,050",483,250,950,"1,050",483,250,950,1,,,0,0,0,0,,"189,336","8,232","98,000","8,232",
8,1,46,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=100 @455,,5,間仕切軽量鉄骨壁下地,100型 @450,,,ｍ2,㎡,28.1,"1,850","1,850","51,985",,労務,961,420,"1,670","27,004","11,802","46,927",961,420,"1,670",0,0,0,1,1,0,0,0,1,2010109,,1,"1,850",961,420,"1,670",,,,,1,,,0,0,0,0,,"27,004","1,040","11,802","1,040",
8,1,47,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=100,,6,間仕切軽鉄開口補強,100型用,,,ｍ,M,21.6,"1,300","1,300","28,080",厚さ1.2㎜,労務,620,290,"1,170","13,392","6,264","25,272",620,290,"1,170",0,0,0,1,1,0,0,0,1,2130009,,1,"1,300",620,290,"1,170",,,,,1,,,0,0,0,0,,"13,392",562,"6,264",562,
8,1,48,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,,7,天井軽鉄天井下地,19型 直貼下 @225,,,ｍ2,㎡,49,"1,500","1,500","73,500",,労務,695,430,"1,350","34,055","21,070","66,150",695,430,"1,350",0,0,0,1,1,0,0,0,1,1010004,,1,"1,500",695,430,"1,350",,,,,1,,,0,0,0,0,,"34,055","1,470","21,070","1,470",
8,1,49,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),8,天井軽鉄天井下地,19型 直貼下 @225懐H1.5m以上 振止め1段共,,,ｍ2,㎡,20.7,"2,550","2,550","52,785",,労務,"1,164",600,"2,300","24,095","12,420","47,610","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"24,095","1,056","12,420","1,056",
8,1,50,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910,,9,天井軽鉄天井下地,19型 直貼下 @300,,,ｍ2,㎡,74.8,"1,350","1,350","100,980",,労務,591,400,"1,220","44,207","29,920","91,256",591,400,"1,220",0,0,0,1,1,0,0,0,1,1010003,,1,"1,350",591,400,"1,220",,,,,1,,,0,0,0,0,,"44,207","2,020","29,920","2,020",
8,1,51,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910,ﾌﾄｺﾛ H=2000以下 (水平補強),10,天井軽鉄天井下地,19型 直貼下 @300懐H1.5m以上 振止め1段共,,,ｍ2,㎡,38.8,"2,400","2,400","93,120",,労務,"1,060",570,"2,170","41,128","22,116","84,196","1,060",570,"2,170",0,0,0,1,1,0,0,0,1,1010003,1130103,1,"1,350",591,400,"1,220","1,050",469,170,950,1,,,0,0,0,0,,"41,128","1,862","22,116","1,862",
8,1,52,A 軽鉄下地 (天井),下り壁,一般材,下り壁 軽鉄下地 H=300 (M),,11,下り天井軽鉄天井下地,19型 直貼下 @300H=300,,,ｍ,M,8.6,"1,300","1,300","11,180",,労務,274,500,"1,170","2,356","4,300","10,062",274,500,"1,170",0,0,0,1,1,0,0,0,1,1140002,,1,"1,300",274,500,"1,170",,,,,1,,,0,0,0,0,,"2,356",224,"4,300",224,
8,1,53,,,,,,0,,<1階ほふく室>,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,54,A 軽鉄下地 (天井),曲面下り壁,一般材,曲面下り壁 軽鉄下地 H=300 R=2250 (M),,1,下り天井軽鉄天井下地,19型 直貼下 @300H=300 曲面,,,ｍ,M,12.6,"5,300","5,300","66,780",,労務,"1,934","1,250","4,770","24,368","15,750","60,102","1,934","1,250","4,770",0,0,0,1,1,0,0,0,1,1150022,,1,"5,300","1,934","1,250","4,770",,,,,1,,,0,0,0,0,,"24,368","1,336","15,750","1,336",
8,1,55,Z 科目,,,小計,,0,（ 内部計 ）,,,,,,,,,"1,904,080",,,,,,"876,382","444,477",0,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,"1,904,080",0,,,,,0,"876,382","38,083","444,477","38,083",
8,1,56,,,,,,1,（ 内　部 ）,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,57,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @303,,2,添壁(外廻り･ﾌｶｼ)軽鉄壁下地,65型 @300,,,ｍ2,㎡,28.4,"2,350","2,350","66,740",,労務,"1,131",500,"2,120","32,120","14,200","60,208","1,131",500,"2,120",0,0,0,1,1,0,0,0,1,2030006,,0,"2,350","1,131",500,"2,120",,,,,1,,,0,0,0,0,,"32,120","1,335","14,200","1,335",
8,1,58,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @303,,3,柱型軽鉄壁下地,65型 @300,,,ｍ2,㎡,6.1,"2,850","2,850","17,385",,労務,"1,439",540,"2,570","8,778","3,294","15,677","1,439",540,"2,570",0,0,0,1,1,0,0,0,1,2070006,,1,"2,850","1,439",540,"2,570",,,,,1,,,0,0,0,0,,"8,778",348,"3,294",348,
8,1,59,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @303,,4,間仕切軽鉄壁下地,65型 @300,,,ｍ2,㎡,123,"2,100","2,100","258,300",,労務,"1,110",450,"1,890","136,530","55,350","232,470","1,110",450,"1,890",0,0,0,1,1,0,0,0,1,2010006,,1,"2,100","1,110",450,"1,890",,,,,1,,,0,0,0,0,,"136,530","5,166","55,350","5,166",
8,1,60,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,5,間仕切軽鉄横開口補強,65型用 ｼﾝｸﾞﾙ,,,ｍ,M,6.3,"1,050","1,050","6,615",厚さ1.2㎜,労務,483,250,950,"3,043","1,575","5,985",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"3,043",132,"1,575",132,
8,1,61,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 W=65,6,間仕切軽鉄竪開口補強,65型用 ﾀﾞﾌﾞﾙ,,,ｍ,M,47.5,"2,100","2,100","99,750",厚さ1.2㎜,労務,966,500,"1,900","45,885","23,750","90,250",966,500,"1,900",0,0,0,1,1,0,0,0,1,2130006,2130006,1,"1,050",483,250,950,"1,050",483,250,950,1,,,0,0,0,0,,"45,885","1,995","23,750","1,995",
8,1,62,,,,,,7,間仕切軽鉄竪開口補強取付金物,65型用 下端,,,か所,,24,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,63,,,,,,8,間仕切軽鉄竪開口補強取付金物,65型用 上端,,,か所,,24,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,64,Z 科目,,,小計,,0,（ 内部計 ）,,,,,,,,,"448,790",,,,,,"226,356","98,169",0,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,"448,790",0,,,,,0,"226,356","8,976","98,169","8,976",
8,1,65,,,,,,1,（ 内　部 ）,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,66,B 軽鉄下地 (壁),ﾗｲﾆﾝｸﾞ,一般材,ﾗｲﾆﾝｸﾞ 軽鉄下地 W=65 @455 (㎡),,2,ﾗｲﾆﾝｸﾞ壁軽鉄壁下地,65型 @450,,,ｍ2,㎡,17.4,"3,550","3,550","61,770",,労務,"1,186",790,"3,200","20,636","13,746","55,680","1,186",790,"3,200",0,0,0,1,1,0,0,0,1,2100614,,1,"3,550","1,186",790,"3,200",,,,,1,,,0,0,0,0,,"20,636","1,235","13,746","1,235",
8,1,67,B 軽鉄下地 (壁),ﾌｶｼ壁,一般材,ﾌｶｼ壁 軽鉄下地 W=65 @303,,3,ﾌｶｼ壁軽鉄壁下地,65型 @300,,,ｍ2,㎡,11.9,"2,350","2,350","27,965",,労務,"1,131",500,"2,120","13,459","5,950","25,228","1,131",500,"2,120",0,0,0,1,1,0,0,0,1,2030006,,0,"2,350","1,131",500,"2,120",,,,,1,,,0,0,0,0,,"13,459",559,"5,950",559,
8,1,68,B 軽鉄下地 (壁),柱型,一般材,柱型 軽鉄下地 W=65 @303,,4,柱型軽鉄壁下地,65型 @300,,,ｍ2,㎡,3.4,"2,850","2,850","9,690",,労務,"1,439",540,"2,570","4,893","1,836","8,738","1,439",540,"2,570",0,0,0,1,1,0,0,0,1,2070006,,1,"2,850","1,439",540,"2,570",,,,,1,,,0,0,0,0,,"4,893",194,"1,836",194,
8,1,69,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @303,,5,間仕切軽鉄壁下地,65型 @300,,,ｍ2,㎡,3.2,"2,100","2,100","6,720",,労務,"1,110",450,"1,890","3,552","1,440","6,048","1,110",450,"1,890",0,0,0,1,1,0,0,0,1,2010006,,1,"2,100","1,110",450,"1,890",,,,,1,,,0,0,0,0,,"3,552",134,"1,440",134,
8,1,70,B 軽鉄下地 (壁),壁,一般材,壁 軽鉄下地 W=65 @455,,6,間仕切軽鉄壁下地,65型 @450,,,ｍ2,㎡,369,"1,700","1,700","627,300",,労務,869,400,"1,530","320,661","147,600","564,570",869,400,"1,530",0,0,0,1,1,0,0,0,1,2010106,,1,"1,700",869,400,"1,530",,,,,1,,,0,0,0,0,,"320,661","12,546","147,600","12,546",
8,1,71,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,,7,間仕切軽鉄横開口補強,65型用 ｼﾝｸﾞﾙ,,,ｍ,M,17.5,"1,050","1,050","18,375",厚さ1.2㎜,労務,483,250,950,"8,453","4,375","16,625",483,250,950,0,0,0,1,1,0,0,0,1,2130006,,1,"1,050",483,250,950,,,,,1,,,0,0,0,0,,"8,453",368,"4,375",368,
8,1,72,B 軽鉄下地 (壁),壁開口,一般材,壁 開口補強 W=65,壁 開口補強 W=65,8,間仕切軽鉄竪開口補強,65型用 ﾀﾞﾌﾞﾙ,,,ｍ,M,170,"2,100","2,100","357,000",厚さ1.2㎜,労務,966,500,"1,900","164,220","85,000","323,000",966,500,"1,900",0,0,0,1,1,0,0,0,1,2130006,2130006,1,"1,050",483,250,950,"1,050",483,250,950,1,,,0,0,0,0,,"164,220","7,140","85,000","7,140",
8,1,73,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,,9,天井軽鉄天井下地,19型 直貼下 @225,,,ｍ2,㎡,14.5,"1,500","1,500","21,750",,労務,695,430,"1,350","10,078","6,235","19,575",695,430,"1,350",0,0,0,1,1,0,0,0,1,1010004,,1,"1,500",695,430,"1,350",,,,,1,,,0,0,0,0,,"10,078",435,"6,235",435,
8,1,74,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @227.5,ﾌﾄｺﾛ H=2000以下 (水平補強),10,天井軽鉄天井下地,19型 直貼下 @225懐H1.5m以上,,,ｍ2,㎡,129,"2,550","2,550","328,950",,労務,"1,164",600,"2,300","150,156","77,400","296,700","1,164",600,"2,300",0,0,0,1,1,0,0,0,1,1010004,1130103,1,"1,500",695,430,"1,350","1,050",469,170,950,1,,,0,0,0,0,,"150,156","6,579","77,400","6,579",
8,1,75,,,,,,0,,振止め補強1段,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,76,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910,,1,天井軽鉄天井下地,19型 直貼下 @300,,,ｍ2,㎡,17.9,"1,350","1,350","24,165",,労務,591,400,"1,220","10,579","7,160","21,838",591,400,"1,220",0,0,0,1,1,0,0,0,1,1010003,,1,"1,350",591,400,"1,220",,,,,1,,,0,0,0,0,,"10,579",483,"7,160",483,
8,1,77,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @303-910,ﾌﾄｺﾛ H=2000以下 (水平補強),2,天井軽鉄天井下地,19型 直貼下 @300懐H1.5m以上,,,ｍ2,㎡,185,"2,400","2,400","444,000",,労務,"1,060",570,"2,170","196,100","105,450","401,450","1,060",570,"2,170",0,0,0,1,1,0,0,0,1,1010003,1130103,1,"1,350",591,400,"1,220","1,050",469,170,950,1,,,0,0,0,0,,"196,100","8,880","105,450","8,880",
8,1,78,,,,,,0,,振止め補強1段,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,79,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,,1,天井軽鉄天井下地,19型 捨貼下 @360,,,ｍ2,㎡,532,"1,250","1,250","665,000",,労務,534,400,"1,130","284,088","212,800","601,160",534,400,"1,130",0,0,0,1,1,0,0,0,1,1010001,,1,"1,250",534,400,"1,130",,,,,1,,,0,0,0,0,,"284,088","13,300","212,800","13,300",
8,1,80,A 軽鉄下地 (天井),天井,一般材,天井 軽鉄下地 @364,ﾌﾄｺﾛ H=2000以下 (水平補強),2,天井軽鉄天井下地,19型 捨貼下 @360懐H1.5m以上,,,ｍ2,㎡,281,"2,300","2,300","646,300",,労務,"1,003",570,"2,080","281,843","160,170","584,480","1,003",570,"2,080",0,0,0,1,1,0,0,0,1,1010001,1130103,1,"1,250",534,400,"1,130","1,050",469,170,950,1,,,0,0,0,0,,"281,843","12,926","160,170","12,926",
8,1,81,,,,,,0,,振止め補強1段,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,82,A 軽鉄下地 (天井),天井,SUS材,天井 軽鉄下地 @303-1820,,1,天井ｽﾃﾝﾚｽ製軽鉄天井下地,19型 ﾊﾞｽﾘﾌﾞ下 @300,,,ｍ2,㎡,16.8,"7,750","7,750","130,200",,労務,"5,047",740,"6,980","84,790","12,432","117,264","5,047",740,"6,980",0,0,0,1,1,0,0,0,1,1010002,,1,"7,750","5,047",740,"6,980",,,,,1,,,0,0,0,0,,"84,790","2,604","12,432","2,604",
8,1,83,,,,,,2,天井開口補強,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,
8,1,84,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,3,　天井【開口補強,1200×1200,,,か所,M,39,"5,040","1,050","196,560",,労務,"1,258","1,200","4,560","49,062","46,800","177,840",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"5,040","1,258","1,200","4,560",,"49,062","3,931","46,800","3,931",
8,1,85,A 軽鉄下地 (天井),天井開口,一般材,天井 軽鉄下地 開口補強 (M),,4,　天井【開口補強,1250×300,,,か所,M,64,"3,260","1,050","208,640",,労務,812,780,"2,950","51,968","49,920","188,800",262,250,950,2,2,2,1,1,2,0,0,1,1120001,,1,"1,050",262,250,950,,,,,1,,,"3,260",812,780,"2,950",,"51,968","4,173","49,920","4,173",
